Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
2019,12,30,9.5,0.5,5.0,0.8,0.0,0.8
2019,12,31,2.0,-2.0,0.0,0.0,2.2,2.6
2020,1,1,3.0,-2.5,0.3,0.0,0.0,0.0
2020,1,2,6.5,-3.5,1.5,0.0,0.0,0.0
2020,1,3,7.0,3.0,5.0,0.0,4.0,1.6
2020,1,4,2.5,-0.5,1.0,0.0,0.6,1.4
2020,1,5,1.5,-3.5,-1.0,0.0,5.4,4.8
2020,1,6,2.0,-2.0,0.0,0.0,0.0,0.0
2020,1,7,4.0,-7.5,-1.8,0.0,0.8,0.6
2020,1,8,-3.5,-7.0,-5.3,0.0,0.0,0.0
2020,1,9,6.5,-13.0,-3.3,0.0,0.0,0.0
2020,1,10,9.5,-4.0,2.8,13.8,0.0,13.8
2020,1,11,12.0,2.5,7.3,73.0,0.2,73.0
2020,1,12,-3.0,-7.0,-5.0,0.0,0.0,0.0
2020,1,13,1.5,-6.0,-2.3,0.0,0.0,0.0
2020,1,14,3.0,-1.0,1.0,0.0,0.0,0.0
2020,1,15,4.0,-0.5,1.8,0.0,0.0,0.0
2020,1,16,3.0,-1.0,1.0,0.0,0.4,0.8
2020,1,17,-5.5,-15.5,-10.5,0.0,0.0,0.0
2020,1,18,2.0,-10.0,-4.0,0.0,17.0,17.6
2020,1,19,-3.0,-8.0,-5.5,0.0,0.0,0.0
2020,1,20,-4.0,-17.0,-10.5,0.0,0.0,0.0
2020,1,21,-2.0,-15.0,-8.5,0.0,0.0,0.0
2020,1,22,1.5,-7.5,-3.0,0.0,0.0,0.0
2020,1,23,4.0,-9.5,-2.8,0.0,0.0,0.0
2020,1,24,4.5,-2.0,1.3,27.0,0.0,27.0
2020,1,25,3.0,1.0,2.0,1.0,0.0,1.2
2020,1,26,3.5,0.0,1.8,2.6,0.0,2.6
2020,1,27,2.0,-0.5,0.8,0.0,0.0,0.0
2020,1,28,1.5,-1.5,0.0,0.0,0.0,0.0
2020,1,29,-2.0,-8.0,-5.0,0.0,0.0,0.0
2020,1,30,-2.5,-9.0,-5.8,0.0,0.0,0.0
2020,1,31,-0.5,-6.0,-3.3,0.0,1.0,1.0
2020,2,1,0.5,-5.0,-2.3,0.0,2.0,1.4
2020,2,2,3.0,-2.0,0.5,1.6,3.2,5.8
2020,2,3,5.0,-0.5,2.3,0.0,0.0,0.0
2020,2,4,2.0,-2.0,0.0,0.0,0.0,0.0
2020,2,5,-3.0,-9.0,-6.0,0.0,3.2,4.6
2020,2,6,-3.0,-6.0,-4.5,0.0,3.8,5.2
2020,2,7,-4.0,-6.0,-5.0,0.0,0.2,0.2
2020,2,8,-6.5,-15.5,-11.0,0.0,0.0,0.0
2020,2,9,2.0,-14.5,-6.3,0.0,8.6,8.2
2020,2,10,4.5,-1.0,1.8,0.0,0.0,0.0
2020,2,11,2.5,-1.0,0.8,0.0,0.0,0.0
2020,2,12,2.0,-4.0,-1.0,0.0,4.4,1.6
2020,2,13,0.0,-8.0,-4.0,0.0,1.4,1.4
2020,2,14,-7.5,-22.0,-14.8,0.0,0.0,0.0
2020,2,15,0.5,-12.5,-6.0,0.0,0.0,0.0
2020,2,16,3.5,-4.5,-0.5,0.0,0.0,0.0
2020,2,17,1.5,-7.5,-3.0,0.0,5.0,7.8
2020,2,18,5.0,-3.5,0.8,0.0,0.0,0.0
2020,2,19,-1.0,-3.5,-2.3,0.0,0.0,0.0
2020,2,20,-4.5,-9.5,-7.0,0.0,0.0,0.0
2020,2,21,1.0,-11.0,-5.0,0.0,0.0,0.0
2020,2,22,6.0,-5.0,0.5,0.0,0.0,0.0
2020,2,23,9.0,-3.0,3.0,0.0,0.0,0.0
2020,2,24,9.5,0.0,4.8,0.6,0.8,1.8
2020,2,25,4.5,0.0,2.3,0.0,0.4,0.4
2020,2,26,-0.5,-2.0,-1.3,0.0,14.0,16.2
2020,2,27,-3.5,-6.5,-5.0,0.0,0.0,0.0
2020,2,28,-3.5,-7.0,-5.3,0.0,4.0,1.8
2020,2,29,-4.0,-15.5,-9.8,0.0,0.0,0.0
2020,3,1,5.5,-14.0,-4.3,0.0,0.0,0.0
2020,3,2,6.5,-1.5,2.5,1.8,0.0,1.8
2020,3,3,4.0,-2.5,0.8,10.2,0.0,10.2
2020,3,4,6.0,1.0,3.5,0.0,0.0,0.0
2020,3,5,6.5,-3.0,1.8,0.0,0.0,0.0
2020,3,6,3.0,-1.5,0.8,0.0,1.8,2.2
2020,3,7,4.5,-8.0,-1.8,0.0,0.0,0.0
2020,3,8,13.0,-1.5,5.8,0.0,0.0,0.0
2020,3,9,17.5,7.0,12.3,3.2,0.0,3.2
2020,3,10,11.5,1.5,6.5,1.6,0.0,1.6
2020,3,11,4.0,-5.0,-0.5,0.0,0.0,0.0
2020,3,12,8.5,-2.0,3.3,3.8,0.0,3.8
2020,3,13,7.166666666666667,-2.8333333333333335,2.2,2.533333333333333,0.0,2.533333333333333
2020,3,14,5.833333333333334,-3.666666666666667,1.1,1.2666666666666666,0.0,1.2666666666666666
2020,3,15,4.5,-4.5,0.0,0.0,0.0,0.0
2020,3,16,4.5,-7.0,-1.3,0.4,0.4,0.8
2020,3,17,8.5,-0.5,4.0,0.0,0.0,0.0
2020,3,18,12.25,-2.25,5.0,1.4,0.0,1.4
2020,3,19,16.0,-4.0,6.0,2.8,0.0,2.8
2020,3,20,18.0,5.0,11.5,3.2,0.0,3.2
2020,3,21,1.0,-9.0,-4.0,0.0,0.0,0.0
2020,3,22,2.0,-7.5,-2.8,0.0,3.0,2.8
2020,3,23,3.5,-2.0,0.8,4.4,0.0,4.4
2020,3,24,6.5,0.0,3.3,0.0,0.0,0.0
2020,3,25,11.5,-1.0,5.3,0.0,0.0,0.0
2020,3,26,10.666666666666666,-0.8333333333333334,4.966666666666667,1.7333333333333334,0.0,1.7333333333333334
2020,3,27,9.833333333333334,-0.6666666666666667,4.633333333333333,3.466666666666667,0.0,3.466666666666667
2020,3,28,9.0,-0.5,4.3,5.2,0.0,5.2
2020,3,29,18.0,4.5,11.3,11.4,0.0,11.4
2020,3,30,8.0,5.5,6.8,2.2,0.0,2.2
2020,3,31,6.5,4.0,5.3,0.6,0.0,0.6
2020,4,1,12.0,0.0,6.0,0.0,0.0,0.0
2020,4,2,14.0,2.0,8.0,0.0,0.0,0.0
2020,4,3,12.0,1.0,6.5,1.0,0.0,1.0
2020,4,4,11.5,5.5,8.5,0.0,0.0,0.0
2020,4,5,10.5,4.5,7.5,0.0,0.0,0.0
2020,4,6,15.0,-2.5,6.3,0.0,0.0,0.0
2020,4,7,15.0,-2.3333333333333335,6.383333333333333,2.0,0.0,2.0
2020,4,8,15.0,-2.1666666666666665,6.466666666666667,4.0,0.0,4.0
2020,4,9,15.0,-2.0,6.55,6.0,0.0,6.0
2020,4,10,15.0,-1.8333333333333335,6.633333333333333,8.0,0.0,8.0
2020,4,11,15.0,-1.6666666666666667,6.716666666666667,10.0,0.0,10.0
2020,4,12,15.0,-1.5,6.8,12.0,0.0,12.0
2020,4,13,14.272727272727273,-1.8636363636363638,6.254545454545454,10.90909090909091,0.0,10.90909090909091
2020,4,14,13.545454545454545,-2.2272727272727275,5.709090909090909,9.818181818181818,0.0,9.818181818181818
2020,4,15,12.818181818181818,-2.590909090909091,5.163636363636364,8.727272727272727,0.0,8.727272727272727
2020,4,16,12.09090909090909,-2.9545454545454546,4.618181818181818,7.636363636363637,0.0,7.636363636363637
2020,4,17,11.363636363636363,-3.3181818181818183,4.072727272727272,6.545454545454546,0.0,6.545454545454546
2020,4,18,10.636363636363637,-3.6818181818181817,3.5272727272727273,5.454545454545455,0.0,5.454545454545455
2020,4,19,9.90909090909091,-4.045454545454545,2.981818181818182,4.363636363636364,0.0,4.363636363636364
2020,4,20,9.181818181818182,-4.409090909090909,2.4363636363636365,3.2727272727272734,0.0,3.2727272727272734
2020,4,21,8.454545454545453,-4.772727272727273,1.8909090909090915,2.1818181818181834,0.0,2.1818181818181834
2020,4,22,7.727272727272727,-5.136363636363637,1.3454545454545457,1.0909090909090917,0.0,1.0909090909090917
2020,4,23,7.0,-5.5,0.8,0.0,0.0,0.0
2020,4,24,11.0,3.0,7.0,1.2,0.0,1.2
2020,4,25,14.5,-2.5,6.0,0.0,0.0,0.0
2020,4,26,12.0,7.0,9.5,2.0,0.0,2.0
2020,4,27,12.833333333333334,6.416666666666667,9.633333333333333,1.7833333333333332,0.0,1.7833333333333332
2020,4,28,13.666666666666666,5.833333333333333,9.766666666666667,1.5666666666666667,0.0,1.5666666666666667
2020,4,29,14.5,5.25,9.9,1.35,0.0,1.35
2020,4,30,15.333333333333334,4.666666666666666,10.033333333333333,1.1333333333333333,0.0,1.1333333333333333
2020,5,1,16.166666666666668,4.083333333333333,10.166666666666668,0.9166666666666665,0.0,0.9166666666666665
2020,5,2,17.0,3.5,10.3,0.7,0.0,0.7
2020,5,3,15.083333333333334,2.75,8.966666666666667,0.5833333333333333,0.0,0.5833333333333333
2020,5,4,13.166666666666666,2.0,7.633333333333335,0.4666666666666667,0.0,0.4666666666666667
2020,5,5,11.25,1.25,6.300000000000001,0.35,0.0,0.35
2020,5,6,9.333333333333332,0.5,4.966666666666668,0.23333333333333334,0.0,0.23333333333333334
2020,5,7,7.416666666666666,-0.25,3.6333333333333346,0.1166666666666667,0.0,0.1166666666666667
2020,5,8,5.5,-1.0,2.3,0.0,0.0,0.0
2020,5,9,7.0,-1.0,3.05,2.7,0.0,2.9
2020,5,10,8.5,-1.0,3.8,5.4,0.0,5.8
2020,5,11,8.0,-0.5,3.8,0.6,0.0,0.6
2020,5,12,8.5,-2.5,3.0,0.0,0.0,0.0
2020,5,13,11.125,0.125,5.625,0.0,0.0,0.0
2020,5,14,13.75,2.75,8.25,0.0,0.0,0.0
2020,5,15,16.375,5.375,10.875,0.0,0.0,0.0
2020,5,16,19.0,8.0,13.5,0.0,0.0,0.0
2020,5,17,17.5,6.0,11.8,7.6,0.0,7.6
2020,5,18,15.0,12.0,13.5,18.0,0.0,18.0
2020,5,19,18.0,12.5,15.3,0.0,0.0,0.0
2020,5,20,19.5,7.0,13.3,0.0,0.0,0.0
2020,5,21,22.5,3.5,13.0,0.0,0.0,0.0
2020,5,22,26.5,6.0,16.3,0.0,0.0,0.0
2020,5,23,25.5,10.5,18.0,0.0,0.0,0.0
2020,5,24,27.666666666666668,12.166666666666666,19.933333333333334,0.0,0.0,0.0
2020,5,25,29.833333333333332,13.833333333333334,21.866666666666667,0.0,0.0,0.0
2020,5,26,32.0,15.5,23.8,0.0,0.0,0.0
2020,5,27,28.875,14.375,21.675,0.5,0.0,0.5
2020,5,28,25.75,13.25,19.55,1.0,0.0,1.0
2020,5,29,22.625,12.125,17.425,1.5,0.0,1.5
2020,5,30,19.5,11.0,15.3,2.0,0.0,2.0
2020,5,31,16.0,6.5,11.3,0.0,0.0,0.0
2020,6,1,23.5,7.0,15.3,0.2,0.0,0.2
2020,6,2,25.75,9.5,17.65,0.30000000000000004,0.0,0.30000000000000004
2020,6,3,28.0,12.0,20.0,0.4,0.0,0.4
2020,6,4,26.375,11.5,18.95,0.30000000000000004,0.0,0.30000000000000004
2020,6,5,24.75,11.0,17.9,0.2,0.0,0.2
2020,6,6,23.125,10.5,16.85,0.09999999999999998,0.0,0.09999999999999998
2020,6,7,21.5,10.0,15.8,0.0,0.0,0.0
2020,6,8,24.5,8.0,16.3,0.0,0.0,0.0
2020,6,9,33.5,12.5,23.0,4.0,0.0,4.0
2020,6,10,33.25,11.8,22.53,3.6,0.0,3.6
2020,6,11,33.0,11.1,22.06,3.2,0.0,3.2
2020,6,12,32.75,10.4,21.59,2.8,0.0,2.8
2020,6,13,32.5,9.7,21.12,2.4,0.0,2.4
2020,6,14,32.25,9.0,20.65,2.0,0.0,2.0
2020,6,15,32.0,8.3,20.18,1.5999999999999996,0.0,1.5999999999999996
2020,6,16,31.75,7.6000000000000005,19.71,1.1999999999999997,0.0,1.1999999999999997
2020,6,17,31.5,6.9,19.240000000000002,0.7999999999999998,0.0,0.7999999999999998
2020,6,18,31.25,6.2,18.77,0.3999999999999999,0.0,0.3999999999999999
2020,6,19,31.0,5.5,18.3,0.0,0.0,0.0
2020,6,20,29.75,8.375,19.1,0.9,0.0,0.9
2020,6,21,28.5,11.25,19.9,1.8,0.0,1.8
2020,6,22,27.25,14.125,20.7,2.7,0.0,2.7
2020,6,23,26.0,17.0,21.5,3.6,0.0,3.6
2020,6,24,26.428571428571427,17.0,21.714285714285715,3.085714285714286,0.0,3.085714285714286
2020,6,25,26.857142857142858,17.0,21.928571428571427,2.571428571428571,0.0,2.571428571428571
2020,6,26,27.285714285714285,17.0,22.142857142857142,2.057142857142857,0.0,2.057142857142857
2020,6,27,27.714285714285715,17.0,22.357142857142858,1.5428571428571427,0.0,1.5428571428571427
2020,6,28,28.142857142857142,17.0,22.571428571428573,1.0285714285714285,0.0,1.0285714285714285
2020,6,29,28.57142857142857,17.0,22.785714285714285,0.5142857142857138,0.0,0.5142857142857138
2020,6,30,29.0,17.0,23.0,0.0,0.0,0.0
2020,7,1,31.0,16.0,23.5,0.0,0.0,0.0
2020,7,2,31.4,15.4,23.4,0.0,0.0,0.0
2020,7,3,31.8,14.8,23.3,0.0,0.0,0.0
2020,7,4,32.2,14.2,23.2,0.0,0.0,0.0
2020,7,5,32.6,13.6,23.1,0.0,0.0,0.0
2020,7,6,33.0,13.0,23.0,0.0,0.0,0.0
2020,7,7,35.5,18.0,26.8,0.0,0.0,0.0
2020,7,8,34.5,21.5,28.0,0.0,0.0,0.0
2020,7,9,32.5,21.333333333333332,26.933333333333334,1.5999999999999999,0.0,1.5999999999999999
2020,7,10,30.5,21.166666666666668,25.866666666666667,3.1999999999999997,0.0,3.1999999999999997
2020,7,11,28.5,21.0,24.8,4.8,0.0,4.8
2020,7,12,28.666666666666668,19.833333333333332,24.3,3.2,0.0,3.2
2020,7,13,28.833333333333332,18.666666666666668,23.8,1.6,0.0,1.6
2020,7,14,29.0,17.5,23.3,0.0,0.0,0.0
2020,7,15,28.0,18.75,23.4,0.4,0.0,0.4
2020,7,16,27.0,20.0,23.5,0.8,0.0,0.8
2020,7,17,33.0,20.0,26.5,0.0,0.0,0.0
2020,7,18,32.0,19.6,25.8,4.08,0.0,4.08
2020,7,19,31.0,19.2,25.1,8.16,0.0,8.16
2020,7,20,30.0,18.8,24.4,12.24,0.0,12.24
2020,7,21,29.0,18.4,23.7,16.32,0.0,16.32
2020,7,22,28.0,18.0,23.0,20.4,0.0,20.4
2020,7,23,29.166666666666668,17.333333333333332,23.266666666666666,13.599999999999998,0.0,13.599999999999998
2020,7,24,30.333333333333332,16.666666666666668,23.533333333333335,6.799999999999999,0.0,6.799999999999999
2020,7,25,31.5,16.0,23.8,0.0,0.0,0.0
2020,7,26,34.0,18.5,26.3,0.0,0.0,0.0
2020,7,27,32.5,24.0,28.3,6.8,0.0,6.8
2020,7,28,32.2,22.5,27.400000000000002,10.08,0.0,10.08
2020,7,29,31.9,21.0,26.5,13.36,0.0,13.36
2020,7,30,31.6,19.5,25.6,16.64,0.0,16.64
2020,7,31,31.3,18.0,24.7,19.919999999999998,0.0,19.919999999999998
2020,8,1,31.0,16.5,23.8,23.2,0.0,23.2
2020,8,2,28.5,19.5,24.0,15.4,0.0,15.4
2020,8,3,28.727272727272727,19.272727272727273,24.0,14.0,0.0,14.0
2020,8,4,28.954545454545453,19.045454545454547,24.0,12.6,0.0,12.6
2020,8,5,29.181818181818183,18.818181818181817,24.0,11.2,0.0,11.2
2020,8,6,29.40909090909091,18.59090909090909,24.0,9.8,0.0,9.8
2020,8,7,29.636363636363637,18.363636363636363,24.0,8.399999999999999,0.0,8.399999999999999
2020,8,8,29.863636363636363,18.136363636363637,24.0,7.0,0.0,7.0
2020,8,9,30.09090909090909,17.90909090909091,24.0,5.6,0.0,5.6
2020,8,10,30.318181818181817,17.681818181818183,24.0,4.199999999999999,0.0,4.199999999999999
2020,8,11,30.545454545454547,17.454545454545453,24.0,2.799999999999999,0.0,2.799999999999999
2020,8,12,30.772727272727273,17.227272727272727,24.0,1.3999999999999986,0.0,1.3999999999999986
2020,8,13,31.0,17.0,24.0,0.0,0.0,0.0
2020,8,14,30.0,19.0,24.5,0.0,0.0,0.0
2020,8,15,28.5,15.0,21.8,0.0,0.0,0.0
2020,8,16,25.0,18.5,21.8,10.0,0.0,10.0
2020,8,17,27.0,15.0,21.0,0.6,0.0,0.6
2020,8,18,25.0,14.0,19.5,0.0,0.0,0.0
2020,8,19,23.5,12.5,18.0,0.0,0.0,0.0
2020,8,20,28.0,9.0,18.5,0.0,0.0,0.0
2020,8,21,30.5,16.0,23.3,0.0,0.0,0.0
2020,8,22,31.5,17.0,24.3,0.0,0.0,0.0
2020,8,23,32.5,18.0,25.3,0.0,0.0,0.0
2020,8,24,33.5,19.0,26.3,0.0,0.0,0.0
2020,8,25,26.5,21.0,23.8,0.0,0.0,0.0
2020,8,26,23.5,13.0,18.3,12.0,0.0,12.0
2020,8,27,30.5,17.5,24.0,0.2,0.0,0.2
2020,8,28,23.0,15.0,19.0,2.6,0.0,2.6
2020,8,29,26.5,18.5,22.5,2.6,0.0,2.6
2020,8,30,23.5,15.0,19.3,0.0,0.0,0.0
2020,8,31,24.5,12.0,18.3,0.0,0.0,0.0
2020,9,1,25.666666666666668,12.166666666666666,18.96666666666667,1.2,0.0,1.2
2020,9,2,26.833333333333332,12.333333333333334,19.633333333333333,2.4,0.0,2.4
2020,9,3,28.0,12.5,20.3,3.6,0.0,3.6
2020,9,4,26.714285714285715,13.0,19.900000000000002,3.1714285714285717,0.0,3.1714285714285717
2020,9,5,25.428571428571427,13.5,19.5,2.742857142857143,0.0,2.742857142857143
2020,9,6,24.142857142857142,14.0,19.1,2.3142857142857145,0.0,2.3142857142857145
2020,9,7,22.857142857142858,14.5,18.7,1.885714285714286,0.0,1.885714285714286
2020,9,8,21.57142857142857,15.0,18.3,1.4571428571428573,0.0,1.4571428571428573
2020,9,9,20.285714285714285,15.5,17.9,1.028571428571429,0.0,1.028571428571429
2020,9,10,19.0,16.0,17.5,0.6,0.0,0.6
2020,9,11,19.5,12.0,15.8,0.0,0.0,0.0
2020,9,12,21.0,7.5,14.3,0.0,0.0,0.0
2020,9,13,26.0,17.5,21.8,3.8,0.0,3.8
2020,9,14,17.5,12.0,14.8,0.0,0.0,0.0
2020,9,15,19.5,4.0,11.8,0.0,0.0,0.0
2020,9,16,25.5,11.5,18.5,0.0,0.0,0.0
2020,9,17,19.0,12.5,15.8,0.0,0.0,0.0
2020,9,18,16.0,4.0,10.0,0.0,0.0,0.0
2020,9,19,16.5,0.0,8.3,0.0,0.0,0.0
2020,9,20,18.0,5.5,11.8,0.0,0.0,0.0
2020,9,21,19.8,6.9,13.4,0.0,0.0,0.0
2020,9,22,21.6,8.3,15.0,0.0,0.0,0.0
2020,9,23,23.4,9.7,16.6,0.0,0.0,0.0
2020,9,24,25.2,11.1,18.200000000000003,0.0,0.0,0.0
2020,9,25,27.0,12.5,19.8,0.0,0.0,0.0
2020,9,26,26.0,12.0,19.0,0.0,0.0,0.0
2020,9,27,27.0,18.0,22.5,0.0,0.0,0.0
2020,9,28,27.0,17.0,22.0,12.6,0.0,12.6
2020,9,29,19.5,12.0,15.8,1.0,0.0,1.0
2020,9,30,18.0,10.5,14.3,4.4,0.0,4.4
2020,10,1,18.0,10.0,14.0,0.2,0.0,0.2
2020,10,2,17.5,7.75,12.625,0.15000000000000002,0.0,0.15000000000000002
2020,10,3,17.0,5.5,11.25,0.1,0.0,0.1
2020,10,4,16.5,3.25,9.875,0.04999999999999999,0.0,0.04999999999999999
2020,10,5,16.0,1.0,8.5,0.0,0.0,0.0
2020,10,6,19.5,5.0,12.3,0.2,0.0,0.2
2020,10,7,19.0,12.5,15.8,2.6,0.0,2.6
2020,10,8,17.25,9.75,13.55,1.9500000000000002,0.0,1.9500000000000002
2020,10,9,15.5,7.0,11.3,1.3,0.0,1.3
2020,10,10,13.75,4.25,9.05,0.6499999999999999,0.0,0.6499999999999999
2020,10,11,12.0,1.5,6.8,0.0,0.0,0.0
2020,10,12,16.0,6.0,11.0,5.8,0.0,5.8
2020,10,13,18.5,10.0,14.3,0.0,0.0,0.0
2020,10,14,17.0,7.0,12.0,0.6,0.0,0.6
2020,10,15,15.0,10.0,12.5,10.4,0.0,10.4
2020,10,16,12.0,4.0,8.0,0.0,0.0,0.0
2020,10,17,13.5,0.0,6.8,0.0,0.0,0.0
2020,10,18,14.25,1.25,7.8,0.7,0.0,0.7
2020,10,19,15.0,2.5,8.8,1.4,0.0,1.4
2020,10,20,15.75,3.75,9.8,2.0999999999999996,0.0,2.0999999999999996
2020,10,21,16.5,5.0,10.8,2.8,0.0,2.8
2020,10,22,12.5,5.0,8.8,0.2,0.0,0.2
2020,10,23,10.25,4.5,7.4,0.1,0.0,0.1
2020,10,24,8.0,4.0,6.0,0.0,0.0,0.0
2020,10,25,7.0,1.0,4.0,1.2,0.0,1.2
2020,10,26,8.0,2.0,5.0,0.0,0.0,0.0
2020,10,27,6.0,4.5,5.3,8.4,0.0,8.4
2020,10,28,7.25,1.5,4.425,6.76,0.0,6.300000000000001
2020,10,29,8.5,-1.5,3.55,5.12,0.0,4.2
2020,10,30,9.75,-4.5,2.675,3.4800000000000004,0.0,2.0999999999999996
2020,10,31,11.0,-7.5,1.8,1.8399999999999999,0.0,0.0
2020,11,1,8.5,0.0,4.3,0.2,4.0,6.6
2020,11,2,7.0,-2.5,2.3,0.0,0.0,0.0
2020,11,3,7.0,3.0,5.0,0.0,0.0,0.0
2020,11,4,11.666666666666668,3.5,7.6,0.0,0.0,0.0
2020,11,5,16.333333333333336,4.0,10.2,0.0,0.0,0.0
2020,11,6,21.0,4.5,12.8,0.0,0.0,0.0
2020,11,7,21.875,4.75,13.350000000000001,0.25,0.0,0.25
2020,11,8,22.75,5.0,13.9,0.5,0.0,0.5
2020,11,9,23.625,5.25,14.45,0.75,0.0,0.75
2020,11,10,24.5,5.5,15.0,1.0,0.0,1.0
2020,11,11,18.0,10.5,14.3,0.0,0.0,0.0
2020,11,12,11.0,4.0,7.5,0.0,0.0,0.0
2020,11,13,9.0,-1.0,4.0,0.2,0.0,0.2
2020,11,14,8.5,2.0,5.3,3.2,0.0,3.2
2020,11,15,12.5,-1.5,5.5,0.6,0.0,0.6
2020,11,16,5.0,2.0,3.5,0.0,0.0,0.0
2020,11,17,8.125,4.5,6.325,0.0,0.0,0.0
2020,11,18,11.25,7.0,9.15,0.0,0.0,0.0
2020,11,19,14.375,9.5,11.975000000000001,0.0,0.0,0.0
2020,11,20,17.5,12.0,14.8,0.0,0.0,0.0
2020,11,21,5.5,2.5,4.0,0.0,0.0,0.0
2020,11,22,1.0,-3.5,-1.3,0.0,22.4,23.2
2020,11,23,4.0,-1.0,1.5,0.0,0.0,0.0
2020,11,24,3.0,-2.0,0.5,0.8,1.0,1.8
2020,11,25,7.0,-1.0,3.0,7.0,0.0,7.0
2020,11,26,11.0,4.0,7.5,0.0,0.0,0.0
2020,11,27,8.0,6.0,7.0,0.0,0.0,0.0
2020,11,28,7.5,2.0,4.8,0.0,0.0,0.0
2020,11,29,11.0,-2.0,4.5,0.0,0.0,0.0
2020,11,30,4.5,1.5,3.0,19.0,5.4,25.4
2020,12,1,0.0,-2.5,-1.3,0.0,3.8,3.4
2020,12,2,4.0,-3.0,0.5,0.0,0.0,0.0
2020,12,3,5.0,-3.0,1.0,1.4,1.6,4.8
2020,12,4,3.0,0.0,1.5,0.0,0.0,0.0
2020,12,5,0.5,-2.5,-1.0,0.0,0.0,0.0
2020,12,6,1.0,-7.0,-3.0,0.0,0.0,0.0
2020,12,7,0.0,-7.0,-3.5,0.0,0.0,0.0
2020,12,8,1.5,-7.0,-2.8,0.0,9.0,8.0
2020,12,9,4.0,-0.5,1.8,0.0,0.0,0.0
2020,12,10,5.0,1.5,3.3,0.0,0.0,0.0
2020,12,11,9.0,-2.5,3.3,0.0,0.0,0.0
2020,12,12,9.0,2.5,5.8,8.0,0.0,8.0
2020,12,13,1.0,-1.0,0.0,0.0,0.0,0.0
2020,12,14,1.5,-1.5,0.0,0.0,0.0,0.0
2020,12,15,-2.0,-5.5,-3.8,0.0,0.0,0.0
2020,12,16,-6.5,-10.0,-8.3,0.0,0.6,0.6
2020,12,17,-2.0,-9.0,-5.5,0.0,0.0,0.0
2020,12,18,0.0,-11.5,-5.8,0.0,0.0,0.0
2020,12,19,2.0,-8.0,-3.0,2.8,0.4,3.4
2020,12,20,4.5,0.0,2.3,0.6,0.0,0.6
2020,12,21,4.5,-2.0,1.3,0.2,0.0,0.2
2020,12,22,3.0,-1.0,1.0,0.0,0.0,0.0
2020,12,23,8.5,0.0,4.3,5.6,0.0,5.6
2020,12,24,8.0,2.0,5.0,0.8,10.0,14.0
2020,12,25,-0.5,-3.0,-1.8,0.0,4.6,3.2
2020,12,26,-2.0,-6.0,-4.0,0.0,0.6,0.4
2020,12,27,4.5,-4.5,0.0,6.4,0.0,6.4
2020,12,28,2.0,-1.0,0.5,0.2,0.0,0.2
2020,12,29,-1.5,-5.5,-3.5,0.0,2.2,2.4
2020,12,30,5.0,-7.0,-1.0,2.2,0.0,2.2
2020,12,31,1.5,-1.0,0.3,0.0,0.0,0.0
2021,1,1,1.5,-7.0,-2.8,6.0,4.8,12.0
2021,1,2,1.5,-2.0,-0.3,0.0,0.2,0.0
2021,1,3,1.5,-2.0,-0.3,0.0,1.0,2.0
2021,1,4,1.0,-1.5,-0.3,0.0,0.0,0.0
2021,1,5,1.0,-1.0,0.0,0.0,0.0,0.0
2021,1,6,1.5,-1.5,0.0,0.0,0.0,0.0
2021,1,7,0.5,-4.0,-1.8,0.0,0.0,0.0
2021,1,8,-1.5,-9.0,-5.3,0.0,0.0,0.0
2021,1,9,3.5,-6.5,-1.5,0.0,0.0,0.0
2021,1,10,1.5,-2.5,-0.5,0.0,0.0,0.0
2021,1,11,0.5,-7.0,-3.3,0.0,0.0,0.0
2021,1,12,0.0,-2.5,-1.3,0.0,0.2,0.0
2021,1,13,0.21428571428571427,-2.5714285714285716,-1.2285714285714286,0.0,0.17142857142857143,0.0
2021,1,14,0.42857142857142855,-2.642857142857143,-1.1571428571428573,0.0,0.14285714285714285,0.0
2021,1,15,0.6428571428571428,-2.7142857142857144,-1.0857142857142859,0.0,0.1142857142857143,0.0
2021,1,16,0.8571428571428571,-2.7857142857142856,-1.0142857142857142,0.0,0.08571428571428572,0.0
2021,1,17,1.0714285714285714,-2.857142857142857,-0.942857142857143,0.0,0.057142857142857134,0.0
2021,1,18,1.2857142857142856,-2.9285714285714284,-0.8714285714285714,0.0,0.02857142857142858,0.0
2021,1,19,1.5,-3.0,-0.8,0.0,0.0,0.0
2021,1,20,0.0,-8.5,-4.3,0.0,0.0,0.0
2021,1,21,3.0,-6.0,-1.5,0.0,0.6,0.6
2021,1,22,-0.5,-5.0,-2.8,0.0,1.4,0.4
2021,1,23,-4.5,-13.5,-9.0,0.0,0.0,0.0
2021,1,24,-2.5,-10.5,-6.5,0.0,0.0,0.0
2021,1,25,2.5,-6.0,-1.8,0.0,0.0,0.0
2021,1,26,-1.5,-4.0,-2.8,0.0,6.2,6.2
2021,1,27,-3.0,-7.0,-5.0,0.0,0.0,0.0
2021,1,28,-7.0,-14.0,-10.5,0.0,0.0,0.0
2021,1,29,-8.0,-14.0,-11.0,0.0,0.0,0.0
2021,1,30,-2.0,-16.0,-9.0,0.0,0.0,0.0
2021,1,31,-5.0,-12.0,-8.5,0.0,0.0,0.0
2021,2,1,-3.0,-11.5,-7.3,0.0,0.0,0.0
